surprisal	artpres	noun	verb	verbdeentr	denounentr	verbhetentr	hetnounentr	verbeenentr	eennounentr
7.77333853782617	NOART	conflicten	lossen	0.01323171	0.01844421	0.005458798	0.007609235	0.004809678	0.006704401
3.5134573706670884	NOART	rechten	schendt	0.03314164	0.01059561	0.00901094	0.004371262	0.007939426	0.003851467
13.955788224755182	NOART	freq1	wil	0.03567796	0.02074973	0.02007738	0.008560393	0.01564678	0.007542454
10.54645078282258	NOART	freq1	leidt	0.03196392	0.02766631	0.0171303	0.01141385	0.007135263	0.0100566
5.250802493436549	NOART	stilte	kritiseren	0.02766631	0.01364871	0.01141385	0.005630833	0.0100566	0.004961257
5.7110322854484	NOART	treinverkeer	verlamt	0.02515119	0.011602	0.02989414	0.004786457	0.009142366	0.004217285
6.061718363987099	NOART	zich	moet	0.05157093	0.01518256	0.03686694	0.007348235	0.02746667	0.01889217
8.103939657068622	NOART	ons	laat	0.0448887	0.0286792	0.02506888	0.009312901	0.0152011	0.01814734
9.046650179995991	NOART	freq1	bedreigt	0.07090682	0.02766631	0.02081465	0.01141385	0.008697601	0.0100566
6.185127728413222	NOART	zich	zetten	0.04626302	0.01518256	0.01194524	0.007348235	0.00432251	0.01889217
13.746114677950802	NOART	freq1	moet	0.05157093	0.02766631	0.03686694	0.01141385	0.02746667	0.0100566
13.726688379105209	NOART	merk	wil	0.03567796	0.0228431	0.02007738	0.007752806	0.01564678	0.0068309
5.6294123380380094	NOART	Van	verlamt	0.02515119	0.07372827	0.02989414	0.01133219	0.009142366	0.007051428
7.182732941000886	NOART	ze	kwam	0.0853275	0.04906344	0.05613529	0.03389995	0.03476242	0.04074235
15.13656170899052	NOART	€	zijn	0.04359132	0.02531173	0.009165201	0.01044246	0.008552853	0.009200722
6.119084382739529	NOART	EU	ondermijnt	0.02582189	0.009130444	0.01065293	0.003676243	0.009386165	0.008571091
12.41783860506445	NOART	freq1	mag	0.03070542	0.009222107	0.01840437	0.003804618	0.01615374	0.003352201
2.252443826716436	NOART	breuk	freq1	0.02766631	0.01341397	0.01141385	0.005533988	0.0100566	0.00487593
10.596402676133488	ART	freq1	heb	0.03096713	0.02766631	0.04120102	0.01141385	0.0376939	0.0100566
10.89458864690488	NOART	Blair	zit	0.03354602	0.01856928	0.03393017	0.005831896	0.01777801	0.00513841
6.5170445227364775	NOART	verlies	brengt	0.0860322	0.008420184	0.05381384	0.004057197	0.02447367	0.003060705
5.332322267690503	NOART	hoogtij	viert	0.01858185	0.02305526	0.0257958	0.009511543	0.006754433	0.008380501
0.14480583752058082	NOART	me	verveel	0.001976165	0.03276876	0.0008152748	0.007033362	0.0007183283	0.03609292
8.25174235249999	NOART	freq1	stort	0.01037487	0.02766631	0.004280195	0.03288357	0.007125872	0.0100566
6.206757382841467	NOART	deur	zet	0.06094176	0.01233318	0.01915786	0.007674815	0.01026514	0.004483066
11.056701842890291	NOART	freq1	zit	0.03354602	0.02766631	0.03393017	0.01141385	0.01777801	0.0100566
10.371627322308822	NOART	Europa	ligt	0.059769	0.01511774	0.04449437	0.008739711	0.02642792	0.009240767
13.696618967055999	NOART	weg,	moet	0.05157093	0.09749154	0.03686694	0.02337168	0.02746667	0.009465038
6.3397166751699245	NOART	freq1	freq1	0.2674525	0.02766631	0.008056838	0.01141385	0.007098779	0.0100566
13.361923609846937	NOART	discussie	wil	0.03567796	0.01053923	0.02007738	0.00375355	0.01564678	0.003307205
13.834365273614956	NOART	Schotland	wil	0.03567796	0.01526417	0.02007738	0.006297299	0.01564678	0.005548471
10.286688970156574	NOART	Italië	helpt	0.05303933	0.01434786	0.01491499	0.00647001	0.007090405	0.004874597
1.851064334045826	NOART	winnaar	freq1	0.01844421	0.01275397	0.007609235	0.005261706	0.006704401	0.004636023
8.390044534167746	NOART	iedereen	weet	0.02714913	0.02417029	0.0622627	0.01914128	0.007560733	0.01845619
8.625615712892078	NOART	ons	past	0.02950197	0.0286792	0.008952844	0.009312901	0.01941105	0.01814734
9.359166764334509	NOART	indruk	maken	0.01372151	0.008720905	0.0160459	0.003597847	0.00850474	0.003170018
10.73088742680881	NOART	centraal	moet	0.05157093	0.0119402	0.03686694	0.004925978	0.02746667	0.004340217
6.491731193749032	NOART	bouw	schort	0.02621019	0.011134	0.01081312	0.004593379	0.00952731	0.004047171
2.251354663376156	NOART	Hoe	freq1	0.02766631	0.05629489	0.01141385	0.03817017	0.0100566	0.02280337
10.615411058105721	NOART	Europa	doet	0.03176604	0.01511774	0.07378192	0.008739711	0.01343439	0.009240767
8.229010581697366	NOART	freq1	beboet	0.01141784	0.01844421	0.00471048	0.007609235	0.004150345	0.006704401
4.72925301634781	NOART	niets	ziet	0.04810564	0.005965226	0.03710718	0.00246098	0.01313987	0.002567402
8.066561467608754	NOART	fors	freq1	0.01213435	0.01015768	0.008772697	0.004190592	0.004410791	0.00369228
7.120865202297492	NOART	elkaar	uit	0.1607311	0.0254815	0.06103416	0.00460334	0.02979354	0.00574545
12.379958733427433	NOART	spam	mag	0.03070542	0.01475537	0.01840437	0.006087388	0.01615374	0.005363521
9.162310068361894	NOART	VS	wijst	0.04659776	0.01226973	0.0251646	0.003712507	0.006348581	0.003384045
11.717476800200455	NOART	simpeler	moet	0.05157093	0.01152763	0.03686694	0.004755772	0.02746667	0.004190251
7.807049472376294	NOART	freq1	gouverneur	0.01530477	0.02766631	0.006314046	0.01141385	0.005563227	0.0100566
7.800671474458593	NOART	etappe	wint	0.02459564	0.0125756	0.01992769	0.005188116	0.004401299	0.004571184
7.208258743338124	NOART	vrede	sluit	0.0405658	0.007983311	0.006397282	0.003293548	0.0145668	0.003970049
10.317304115636148	NOART	Deutsche	pakt	0.02533436	0.004882291	0.008622874	0.00201421	0.007597506	0.001774694
7.45167970313849	NOART	resultaat	ziet	0.04810564	0.006751111	0.03710718	0.003812456	0.01313987	0.003481265
8.069226056856275	NOART	zichzelf	vinden	0.03986823	0.01627091	0.04150381	0.009139742	0.007974765	0.01534695
9.193691716436978	NOART	Servische	zegt	0.09655973	0.02132612	0.03665945	0.008798177	0.02428471	0.007751967
10.720170825824699	NOART	rentree	stelt	0.07972894	0.01468008	0.02362909	0.006056328	0.02560997	0.005336155
13.688296504967987	NOART	verzekering	wil	0.03567796	0.01517185	0.02007738	0.00625921	0.01564678	0.005514911
7.434674357105439	NOART	ons	bezorgt	0.02621019	0.0286792	0.01081312	0.009312901	0.00952731	0.01814734
6.5170445227364775	NOART	verlies	brengt	0.0860322	0.008420184	0.05381384	0.004057197	0.02447367	0.003060705
11.972760686181505	NOART	freq1	maakt	0.05126277	0.02074973	0.06120107	0.008560393	0.02749426	0.007542454
8.931033293523955	NOART	plots	heet	0.06513283	0.08688004	0.07602965	0.0104627	0.06560924	0.009218554
2.196902605253595	NOART	zich	voelen	0.02210548	0.01518256	0.003844666	0.007348235	0.003387487	0.01889217
5.493403094607672	NOART	ze	Laat	0.1705387	0.04906344	0.05665719	0.03389995	0.007831988	0.04074235
8.8669901545464	NOART	freq1	verbiedt	0.02590479	0.02766631	0.01197407	0.01141385	0.008619944	0.0100566
6.837365494747423	NOART	freq1	op,	0.0354592	0.02766631	0.01093828	0.1187623	0.009637581	0.0100566
10.521506299730353	NOART	macht	stelt	0.07972894	0.01204578	0.02362909	0.003504253	0.02560997	0.003715327
1.3047765423238622	NOART	we	Moeten	0.01580932	0.06076688	0.006522202	0.04567178	0.00574663	0.03456981
7.156997477242362	NOART	rit	Wilde	0.02121084	0.01425234	0.008750624	0.005879863	0.00771006	0.01168665
9.098019843187721	NOART	leider	zet	0.06094176	0.01275325	0.01915786	0.005261405	0.01026514	0.005433892
6.456887909652239	NOART	ik	Weet	0.0131051	0.03950345	0.005406561	0.03619421	0.06869514	0.04063049
9.393393220207635	NOART	freq1	vreest	0.028622	0.02347707	0.01683325	0.006522202	0.008806532	0.00574663
13.163635745419766	NOART	huisvesting	gaat	0.03921154	0.01383316	0.06615702	0.005706926	0.00923496	0.005028301
10.204304962717412	NOART	freq1	sluit	0.0405658	0.02766631	0.006397282	0.01141385	0.0145668	0.0100566
9.637580861342622	NOART	boom	geeft	0.06526675	0.01544166	0.03657505	0.00637052	0.04163811	0.005612985
7.332498862460524	NOART	team	bedankt	0.01464687	0.0168448	0.006042629	0.006273262	0.005324084	0.007166201
8.692508913912357	NOART	freq1	verslaat	0.04867052	0.0191536	0.009577143	0.0079019	0.008438301	0.006962265
5.83743478726874	NOART	freq1	bespreekt	0.02536078	0.02766631	0.0104627	0.01141385	0.009218554	0.0100566
11.482191670086912	NOART	freq1	doet	0.03176604	0.004611052	0.07378192	0.001902309	0.01343439	0.001676101
5.947002359342354	NOART	vrijheid	schenkt	0.02766631	0.01061412	0.01141385	0.0043789	0.0100566	0.005208492
9.861638207384528	NOART	sector	vrije	0.0105132	0.01383316	0.004337264	0.01490919	0.003821509	0.02938204
11.632880930987717	NOART	Kamer	had	0.06382694	0.008656834	0.03552745	0.00530926	0.05024849	0.004900823
11.92727000011111	NOART	freq1	wint	0.02459564	0.02766631	0.01992769	0.01141385	0.004401299	0.0100566
2.348375593628493	NOART	zich	voegt	0.09354099	0.01518256	0.00708446	0.007348235	0.006242029	0.01889217
13.215008353495984	NOART	contract	moet	0.05157093	0.0106813	0.03686694	0.004406613	0.02746667	0.005241456
9.539704206744789	NOART	schuld	dient	0.03933743	0.009891869	0.04385792	0.004080931	0.03085872	0.003595657
6.061718363987099	NOART	zich	moet	0.05157093	0.01518256	0.03686694	0.007348235	0.02746667	0.01889217
9.908428288964162	NOART	gat	slaat	0.03419023	0.01139201	0.01154875	0.004699823	0.01575811	0.004140955
6.644580027160831	NOART	freq1	schaadt	0.1278583	0.02213305	0.009239788	0.009131081	0.008141061	0.008045285
9.156508971506746	NOART	Nederland	was	0.08480491	0.01546625	0.0730461	0.004067692	0.06658524	0.01270059
5.952941221282922	NOART	freq1	veilt	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
10.567578409977935	NOART	terugval	stopt	0.01265412	0.02371398	0.003649571	0.009783301	0.003215591	0.008619944
2.252400519354914	NOART	freq1	freq1	0.02766631	0.01613868	0.01141385	0.00665808	0.0100566	0.0103392
7.6089426831338	NOART	freq1	klopt	0.02817928	0.01760584	0.03909192	0.007263361	0.01357613	0.006399656
8.759256705947276	NOART	freq1	steunen	0.01421628	0.02420802	0.04021795	0.009987118	0.004309973	0.008799524
13.655011420445964	ART	freq1	kan	0.05814253	0.02213305	0.05207544	0.009131081	0.03634285	0.008045285
7.257788684826143	NOART	ik	was	0.08480491	0.03950345	0.0730461	0.03619421	0.06658524	0.04063049
14.122206606390248	NOART	freq1	heeft	0.09671682	0.02766631	0.04973064	0.01141385	0.06107888	0.0100566
1.79046378706276	NOART	zich	herstelt	0.0207574	0.01518256	0.00616965	0.007348235	0.005436001	0.01889217
7.109255072476104	NOART	verzekeringen	voegt	0.09354099	0.01936642	0.00708446	0.007989695	0.006242029	0.007039624
8.259887751063383	NOART	freq1	treinen	0.01489724	0.01537017	0.006145923	0.00634103	0.005415095	0.005587002
15.594180014809485	NOART	speeltje	zijn	0.04359132	0.02766631	0.009165201	0.01141385	0.008552853	0.0100566
4.495299479869773	NOART	record	breekt	0.01467439	0.01066467	0.006783004	0.004399753	0.01768471	0.003876567
8.544650411733052	NOART	behandeling	verbeteren	0.005253099	0.007498345	0.002167188	0.003093475	0.001909482	0.002725622
10.006305071378984	NOART	zichzelf	moet	0.05157093	0.01627091	0.03686694	0.009139742	0.02746667	0.01534695
13.988393625056792	NOART	redding	is	0.07368176	0.01621818	0.0629354	0.006690881	0.08628295	0.005895248
14.164804078419388	NOART	freq1	was	0.08480491	0.006916577	0.0730461	0.002853464	0.06658524	0.002514151
3.02238214988166	NOART	freq1	freq1	0.01976166	0.01338693	0.008152752	0.005522831	0.007183287	0.004866097
16.10997875394898	NOART	freq1	is	0.07368176	0.02766631	0.0629354	0.01141385	0.08628295	0.0100566
5.574314866145395	NOART	`met	freq1	0.02213305	0.02766631	0.009131081	0.01141385	0.008045285	0.04583941
5.252519583354163	NOART	freq1	freq1	0.04758686	0.02766631	0.008560393	0.01141385	0.007542454	0.0100566
3.8371091825898365	NOART	honger	verergert	0.02766631	0.01768199	0.01141385	0.005326464	0.0100566	0.004693081
12.63296706832635	NOART	freq1	krijgt	0.03548321	0.01702542	0.01856295	0.007023908	0.0466247	0.006188677
11.453211091752536	NOART	freq1	houdt	0.05242241	0.0125756	0.07453238	0.005188116	0.01366444	0.004571184
11.549593090766873	NOART	concurrentie	geeft	0.06526675	0.01163536	0.03657505	0.006806721	0.04163811	0.006235925
5.945374538185979	NOART	belang	neemt	0.06940551	0.00637376	0.03881602	0.005704702	0.01484099	0.002860375
11.476946016612027	NOART	freq1	neemt	0.06940551	0.02766631	0.03881602	0.01141385	0.01484099	0.0100566
1.6471610387624884	NOART	u	Heeft	0.1265947	0.07194407	0.005458798	0.03355992	0.05295525	0.06893996
10.326283152175728	NOART	freq1	verkoopt	0.01598498	0.01844421	0.006594671	0.007609235	0.006605657	0.006704401
6.816048544205421	NOART	zege	eist	0.0348436	0.009694104	0.009148165	0.003999342	0.0156191	0.004369041
13.149823314281386	NOART	freq1	gaat	0.03921154	0.02074973	0.06615702	0.008560388	0.00923496	0.00754245
8.925370143747237	NOART	wij	doen	0.03082634	0.06331447	0.03207739	0.03302509	0.00738421	0.04535456
9.935010343282714	ART	probleem	heeft	0.09671682	0.007461868	0.04973064	0.003969282	0.06107888	0.002712362
8.481194463370738	NOART	freq1	klaagt	0.04834237	0.02766631	0.007761421	0.01141385	0.00683849	0.0100566
4.82785129518091	NOART	moord	freq1	0.02766631	0.00665581	0.01141385	0.002745883	0.0100566	0.002419363
9.52447929385723	NOART	Tilburg	voelt	0.02377355	0.01486548	0.024558	0.006132819	0.0304984	0.005403546
13.09268863646082	ART	beetje	zijn	0.04359132	0.03204919	0.009165201	0.01985985	0.008552853	0.03925012
11.129006969233345	NOART	contact	nemen	0.03670118	0.00768509	0.01700936	0.003170515	0.002751522	0.002793501
2.870647867252224	NOART	zich	trekt	0.05275129	0.01518256	0.01390615	0.007348235	0.009853058	0.01889217
5.35269941776607	NOART	je	ontmoet	0.02363949	0.04036445	0.007292183	0.02510724	0.006425051	0.04618001
13.97274027471411	NOART	doelstelling	heeft	0.09671682	0.02243505	0.04973064	0.006571614	0.06107888	0.005790166
10.85760912781774	NOART	ATP	dreigt	0.03783589	0.02766631	0.004296592	0.01141385	0.01154343	0.0100566
10.553413328823735	ART	gezicht	krijgt	0.03548321	0.01206501	0.01856295	0.00497747	0.0466247	0.004385586
7.237372199852352	NOART	geld	wil	0.03567796	0.008484669	0.02007738	0.00321509	0.01564678	0.003854225
6.339606842701498	NOART	freq1	freq1	0.02766631	0.02074973	0.01141385	0.008560393	0.0100566	0.007542454
6.1559346279015985	NOART	woede	tracht	0.02397747	0.01081212	0.009892005	0.004460588	0.008715721	0.003930166
9.18760935752034	NOART	rit	vierde	0.01552013	0.01425234	0.006402893	0.005879863	0.005641508	0.01168665
3.252220429668285	NOART	sterren	freq1	0.02766631	0.01899429	0.01141385	0.006225739	0.0100566	0.009389015
5.343022570290576	NOART	zich	trekken	0.02612546	0.01518256	0.005048578	0.007348235	0.003473156	0.01889217
13.920456510429535	NOART	honger	heeft	0.09671682	0.01768199	0.04973064	0.005326464	0.06107888	0.004693081
5.557964534894471	NOART	excuses	biedt	0.07075025	0.009918111	0.03799111	0.004091757	0.04087737	0.003605198
12.409895898514101	NOART	bonden	komt	0.04240177	0.03513832	0.04093341	0.007337476	0.01665678	0.006464958
11.476909829262604	NOART	freq1	doet	0.03176604	0.02766631	0.07378192	0.01141385	0.01343439	0.0100566
10.134844289118677	NOART	jongeren	biedt	0.07075025	0.01427092	0.03799111	0.004270991	0.04087737	0.01090729
10.482307443527167	NOART	freq1	koopt	0.02261908	0.01489724	0.0116944	0.006145919	0.01078209	0.005415092
7.785885383095003	NOART	Berlijn	daagt	0.0235458	0.01351515	0.009713916	0.005575735	0.008558809	0.004912707
7.924608952253128	NOART	freq1	vergroot	0.04334669	0.02766631	0.008056838	0.01141385	0.007098779	0.0100566
13.763000339002675	NOART	freq1	moet	0.05157093	0.02766631	0.03686694	0.01141385	0.02746667	0.0100566
7.8618778134071166	NOART	freq1	freq1	0.008469279	0.02110626	0.003494038	0.008707476	0.003078553	0.007672048
12.660462290706235	NOART	freq1	moeten	0.05673369	0.008299896	0.01350231	0.003424156	0.01579134	0.003016981
13.955788224755182	NOART	freq1	wil	0.03567796	0.02766631	0.02007738	0.01141385	0.01564678	0.0100566
6.4390531374890365	NOART	ik	zou	0.06728837	0.03950345	0.04758466	0.03619421	0.03023674	0.04063049
13.80211923983747	NOART	fietsen	wil	0.03567796	0.01979694	0.02007738	0.005706926	0.01564678	0.005028301
6.061718363987099	NOART	zich	moet	0.05157093	0.01518256	0.03686694	0.007348235	0.02746667	0.01889217
13.881716317868447	NOART	freq1	wil	0.03567796	0.008736732	0.02007738	0.003604375	0.01564678	0.003175769
10.644347713134465	NOART	freq1	kost	0.05768435	0.01383316	0.03199647	0.005706926	0.037025	0.005028301
8.591831559712029	NOART	freq1	grijpt	0.05369155	0.02766631	0.005777383	0.01141385	0.005090379	0.0100566
4.837414989065901	NOART	Begemann	dwarsboomt	0.02766631	0.01106653	0.01141385	0.004565541	0.0100566	0.004022641
4.252433515321967	NOART	koppositie	freq1	0.02766631	0.009222107	0.01141385	0.003804618	0.0100566	0.003352201
2.29588162006653	NOART	zich	breiden	0.01563748	0.01518256	0.006451308	0.007348235	0.005684167	0.01889217
4.778630193490293	NOART	zich	freq1	0.2255047	0.01518256	0.009511543	0.007348235	0.008380501	0.01889217
5.422293350455923	NOART	freq1	freq1	0.02459228	0.02371398	0.01014565	0.009783301	0.008939201	0.008619944
12.648490405514613	NOART	A-status	krijgt	0.03548321	0.01844421	0.01856295	0.007609235	0.0466247	0.006704401
7.189635436842036	NOART	gered	lijkt	0.04817126	0.004462308	0.0693627	0.001840944	0.0227472	0.001622033
4.252433515321967	NOART	freq1	strijkt	0.08134054	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
6.747354458222731	NOART	eis	wijst	0.04659776	0.01475537	0.0251646	0.006087388	0.006348581	0.005363521
11.273338874447955	NOART	elkaar	zien	0.02555295	0.0254815	0.01235597	0.00460334	0.007397502	0.00574545
11.835534474924136	NOART	freq1	laat	0.0448887	0.02213305	0.02506888	0.009131081	0.0152011	0.008045285
8.557814882603967	NOART	einde	wil	0.03567796	0.01417702	0.02007738	0.003189599	0.01564678	0.002871401
6.722652354219856	NOART	wraak	neemt	0.06940551	0.01060542	0.03881602	0.00437531	0.01484099	0.007433322
7.3116269523074156	NOART	ik	moet	0.05157093	0.03950345	0.03686694	0.03619421	0.02746667	0.04063049
9.765641560532922	NOART	freq1	doden	0.005948453	0.01630336	0.002620662	0.006726022	0.003663767	0.005926211
10.132827695453894	NOART	herziening	vraagt	0.0418649	0.0131051	0.01157871	0.005406561	0.01503073	0.004763653
7.526170454844937	NOART	beschuldiging	trekt	0.05275129	0.01240214	0.01390615	0.005116556	0.009853058	0.004508133
9.647201346678097	NOART	obligaties	geeft	0.06526675	0.01580932	0.03657505	0.006522202	0.04163811	0.00574663
7.495026965020202	NOART	Brits	koopt	0.02261908	0.01979572	0.0116944	0.008166809	0.01078209	0.007195673
6.5724477174430715	NOART	freq1	boeien	0.01106653	0.01636599	0.004565541	0.006751856	0.004022641	0.005948976
11.443776760096778	NOART	Vuelta	houdt	0.05242241	0.008924618	0.07453238	0.003681888	0.01366444	0.003244065
10.488279987272822	NOART	freq1	koopt	0.02261908	0.01383316	0.0116944	0.005706926	0.01078209	0.005028301
15.922529606272533	NOART	freq1	is	0.07368176	0.02397747	0.0629354	0.009892005	0.08628295	0.008715721
1.2029474990885736	NOART	zich	voelt	0.02377355	0.01518256	0.024558	0.007348235	0.0304984	0.01889217
7.795409232571269	NOART	World	wint	0.02459564	0.009734442	0.01992769	0.004015986	0.004401299	0.003538433
13.213038433093836	NOART	freq1	gaat	0.03921154	0.02766631	0.06615702	0.01141385	0.00923496	0.0100566
4.569488110545933	NOART	stemming	drukt	0.05221472	0.01780902	0.006297299	0.005706926	0.008016262	0.005028301
11.509959396575884	NOART	helft	moet	0.05157093	0.01051078	0.03686694	0.004336266	0.02746667	0.00475817
7.2524733864557085	NOART	freq1	freq1	0.02313614	0.02766631	0.006776975	0.01141385	0.005971107	0.0100566
4.304487878084335	NOART	ik	zie	0.05995315	0.03950345	0.006052323	0.03619421	0.02629892	0.04063049
7.608108706190564	NOART	regeling	treft	0.02144549	0.01625396	0.01011782	0.006705642	0.0149829	0.005908253
7.775597081783324	NOART	freq1	verdeelt	0.05166697	0.02766631	0.01508867	0.01141385	0.009182117	0.0100566
5.424160417061233	NOART	sponsor	weert	0.0254231	0.01844421	0.01048841	0.007609235	0.009241203	0.006704401
7.360848077836216	NOART	ik	wil	0.03567796	0.03950345	0.02007738	0.03619421	0.01564678	0.04063049
13.75876145929752	NOART	freq1	moet	0.05157093	0.02766631	0.03686694	0.01141385	0.02746667	0.0100566
11.62646261149868	NOART	freq1	laten	0.02457367	0.02766631	0.01652087	0.01141385	0.005306203	0.0100566
6.09653864253189	NOART	zich	maken	0.01372151	0.01518256	0.0160459	0.007348235	0.00850474	0.01889217
10.304076087692536	NOART	freq1	biedt	0.07075025	0.01659979	0.03799111	0.006848311	0.04087737	0.00603396
5.852974911510875	NOART	onderdeel	verkoopt	0.01598498	0.00800867	0.006594671	0.003304011	0.006605657	0.002911121
9.355970708285511	NOART	moslims	roept	0.07421591	0.01148413	0.02234832	0.004737826	0.02154542	0.004174439
7.595120309853435	NOART	rapport	verwerpt	0.05324428	0.01323171	0.01498004	0.005458798	0.008584907	0.02085821
12.492034356379321	NOART	freq1	komt	0.04240177	0.02766631	0.04093341	0.01141385	0.01665678	0.0100566
16.10997875394898	NOART	freq1	is	0.07368176	0.02766631	0.0629354	0.01141385	0.08628295	0.0100566
5.837468609827128	NOART	freq1	verhuurt	0.02536078	0.02766631	0.0104627	0.01141385	0.009218554	0.0100566
2.252535945110437	NOART	freq1	freq1	0.02766631	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
5.252516283526643	NOART	freq1	versnelt	0.05450345	0.02766631	0.01141385	0.01141385	0.0100566	0.0100566
13.917858883970325	NOART	Marco	is	0.07368176	0.0145168	0.0629354	0.004252219	0.08628295	0.003746577
9.734392429540767	NOART	India	uit	0.1607311	0.02455042	0.06103416	0.004555949	0.02979354	0.00401419
7.831435512667307	NOART	Jean	eert	0.06919473	0.04836142	0.009511543	0.009511543	0.008380501	0.008380501
3.3312959987511745	NOART	belang	stoot	0.02236851	0.00637376	0.009228225	0.005704702	0.008130873	0.002860375
2.2454100442952534	NOART	ze	freq1	0.02766631	0.04906344	0.01141385	0.03389995	0.0100566	0.04074235
5.705992822111789	NOART	mij	boycotten	0.02515119	0.03188548	0.01037623	0.006456322	0.009142366	0.03707593
9.27315533763541	NOART	alles	vindt	0.07734602	0.0105635	0.05963951	0.004358017	0.01533056	0.01114592
5.8904125323740795	NOART	je	freq1	0.0228431	0.04036445	0.007752806	0.02510724	0.0068309	0.04618001
12.79257905650866	NOART	prijs	moet	0.05157093	0.008948	0.03686694	0.004077227	0.02746667	0.003013907
13.933352075923306	NOART	amper	heeft	0.09671682	0.02882584	0.04973064	0.009783301	0.06107888	0.03754128
5.578350741373581	NOART	weg	wijst	0.04659776	0.002696174	0.0251646	0.001055062	0.006348581	0.001068386
5.391000958443953	NOART	ik	freq1	0.02766631	0.03950345	0.01141385	0.03619421	0.0100566	0.04063049
15.577932634005244	NOART	freq1	is	0.07368176	0.01383316	0.0629354	0.005706926	0.08628295	0.005028301
1.2029474990885736	NOART	zich	voelt	0.02377355	0.01518256	0.024558	0.007348235	0.0304984	0.01889217
6.336693494703598	NOART	bonus	slikt	0.02441145	0.01412528	0.02270027	0.004597246	0.008873473	0.004050576
10.076487380871336	NOART	wedstrijd	legt	0.06904911	0.01465879	0.05032398	0.00534458	0.007270829	0.01434951
10.86281796340847	NOART	schade	wil	0.03567796	0.01165212	0.02007738	0.004377158	0.01564678	0.003856659
9.070923071428389	NOART	Schier	redt	0.04187907	0.01844421	0.1084368	0.007609235	0.008098678	0.006704401
7.572972583064252	NOART	nee	zegt	0.09655973	0.0131415	0.03665945	0.00542158	0.02428471	0.004776886
2.2708435166536516	NOART	zich	voelde	0.01646804	0.01518256	0.01190578	0.007348235	0.005986074	0.01889217
13.763000339002675	NOART	freq1	moet	0.05157093	0.02766631	0.03686694	0.01141385	0.02746667	0.0100566
4.72925301634781	NOART	niets	ziet	0.04810564	0.005965226	0.03710718	0.00246098	0.01313987	0.002567402
7.792808486078877	NOART	beleggers	daagt	0.0235458	0.02386047	0.009713916	0.005560595	0.008558809	0.01528139
10.77520203952623	NOART	pijn	zon	0.02126229	0.01193449	0.008045832	0.004923623	0.008848893	0.004338143
10.348240921830254	NOART	freq1	haalt	0.02970544	0.01383316	0.01914732	0.005706926	0.0182656	0.005028301
10.20527836220398	NOART	looneis	sluit	0.0405658	0.02766631	0.006397282	0.01141385	0.0145668	0.0100566
6.719878719815767	NOART	we	doen	0.03082634	0.06076688	0.03207739	0.04567178	0.00738421	0.03456981
7.779347432664712	NOART	overleg	nekt	0.03223436	0.01128141	0.01141385	0.004654192	0.0100566	0.004100752
7.450008513738998	NOART	Microsoft	vervolgt	0.08527976	0.01431853	0.01048841	0.007790474	0.009241203	0.005204733
9.331149199574805	NOART	records	boekt	0.01362973	0.01164897	0.005623003	0.004805833	0.01388596	0.004234359
7.895209479331583	NOART	freq1	zingt	0.02366034	0.01106653	0.01228364	0.004565541	0.03133357	0.004022641
12.4334589460013	NOART	trainer	krijgt	0.03548321	0.01509072	0.01856295	0.006225739	0.0466247	0.00548542
4.252489885178198	NOART	freq1	schoffeert	0.02074973	0.02213305	0.008560393	0.009131081	0.007542454	0.008045285
11.841285683473226	NOART	kust	maakt	0.05126277	0.01405225	0.06120107	0.004874666	0.02749426	0.006531443
7.685483269417857	NOART	me	sloeg	0.1803186	0.03276876	0.05707855	0.007033362	0.0790038	0.03609292
10.46343229475597	ART	tijdbom	ben	0.04141274	0.0131051	0.004328071	0.005406561	0.04480237	0.004763653
13.712929586065158	NOART	fietsers	moet	0.05157093	0.01489724	0.03686694	0.006145919	0.02746667	0.005415092
4.250397153923425	NOART	stuk	freq1	0.02766631	0.01495477	0.01141385	0.00616965	0.0100566	0.005436001
13.73358192341593	NOART	SBS6	moet	0.05157093	0.02766631	0.03686694	0.01141385	0.02746667	0.0100566
3.0618506353576493	NOART	DE	IS	0.02199118	0.01846116	0.009072549	0.007616231	0.007993709	0.006710565
9.412835757841458	NOART	rente	houdt	0.05242241	0.01437563	0.07453238	0.005930728	0.01366444	0.00522549
10.438946441017244	NOART	gebruik	stopt	0.01265412	0.007242556	0.003649571	0.002768707	0.003215591	0.005446154
10.349988905990786	NOART	freq1	haalt	0.02970544	0.02766631	0.01914732	0.01141385	0.0182656	0.0100566
10.506640394336843	NOART	bron	blijft	0.04805736	0.008556592	0.02625862	0.003530059	0.03500258	0.003110289
11.088084631363358	NOART	Johan	zet	0.06094176	0.01176652	0.01915786	0.00409728	0.01026514	0.003610062
3.2523537763600365	NOART	tijdperk	freq1	0.1350148	0.01123944	0.01141385	0.004636878	0.0100566	0.004085495
10.409969307311165	NOART	rol	krijgt	0.03548321	0.005769275	0.01856295	0.002380139	0.0466247	0.002097111
11.342959610339863	NOART	autos	neemt	0.06940551	0.01563151	0.03881602	0.005597178	0.01484099	0.004931604
5.536192421367678	NOART	sanering	blokkeert	0.03095872	0.01173722	0.01055781	0.004842241	0.00930236	0.004266438
